run_id,scope,set_id,set_role,experiment_type,family,N,seed,n_train,n_val,n_test,epochs,batch_size,learning_rate,test_mae_eV_per_atom,best_epoch,best_epoch_source,best_val_l1,prediction_path,prediction_sha256,history_train_path,history_train_sha256,history_val_path,history_val_sha256,summary_path,summary_sha256,mae_recompute_match,epoch_crosscheck_status,validation_status
P5-R065,main,1,canonical,from_scratch,oxide,50,4,45,5,1484,50,16,0.0001,0.601862385781009,40,unique_argmin_history_val,0.483932822942734,results/protocol_1/oxide/N50_seed4/train_alignn_from_scratch/prediction_results_test_set.csv,98580bfe9a241a6ed3e14a607ee8e83af023407f21cd6ae2fc8fc8279c8a83c5,results/protocol_1/oxide/N50_seed4/train_alignn_from_scratch/history_train.json,32a072e94bc0135d14c4113139e26d8c720fefd72a5f45746247adef53531c3f,results/protocol_1/oxide/N50_seed4/train_alignn_from_scratch/history_val.json,6474ec1ee5239170e90e884fe39a743f6260934606aae5c8973bf7842493575b,results/protocol_1/oxide/N50_seed4/train_alignn_from_scratch/summary.json,9f7106c028b3f7566e7f6462eb6642f8fc61ef2bd418e7cf235885e7f7808dc1,True,derived_summary_omits_field,validated
P5-R066,main,1,canonical,from_scratch,oxide,500,0,450,50,1484,50,16,0.0001,0.251904619522386,48,unique_argmin_history_val,0.261100836098194,results/protocol_1/oxide/N500_seed0/train_alignn_from_scratch/prediction_results_test_set.csv,d4a2bbd06d40e9aee68ed5a4139e8a5ed5b9fd64ad38ea47dddbc640b95e5f83,results/protocol_1/oxide/N500_seed0/train_alignn_from_scratch/history_train.json,16860ee4ec5a81b3123fa9254a34c1555e7aa3a3484d7bc78082c9c4b402d727,results/protocol_1/oxide/N500_seed0/train_alignn_from_scratch/history_val.json,415d08b04bed535237d395926759fc9f28e50c30a08a5ea3406f8f62f0ed8a85,results/protocol_1/oxide/N500_seed0/train_alignn_from_scratch/summary.json,f8c7b00c5769081d72805e4c8966efc0838351d54f6f5280190bb4ddd7509a76,True,derived_summary_omits_field,validated
P5-R067,main,1,canonical,from_scratch,oxide,500,1,450,50,1484,50,16,0.0001,0.300993804698289,30,unique_argmin_history_val,0.337185360491276,results/protocol_1/oxide/N500_seed1/train_alignn_from_scratch/prediction_results_test_set.csv,f0ba53bf4e56ac703700974050aed99afe790697014d046a83b4566850a7b2ab,results/protocol_1/oxide/N500_seed1/train_alignn_from_scratch/history_train.json,b1ef3d2ba86a4bed5b8bbc9795d12ab01dae1d5ad608b90699bb8d7f9b605fb3,results/protocol_1/oxide/N500_seed1/train_alignn_from_scratch/history_val.json,ff7a3b1703052f36e5b61acc3912d3e6fdec0fadd4d44fa1db5979e2cbac09b7,results/protocol_1/oxide/N500_seed1/train_alignn_from_scratch/summary.json,0eff3e844d16fc3c6d8c781e946af80bf2224e5e2e41cba0169e940c41325bda,True,derived_summary_omits_field,validated
P5-R068,main,1,canonical,from_scratch,oxide,500,2,450,50,1484,50,16,0.0001,0.269134356265146,27,unique_argmin_history_val,0.286294478923082,results/protocol_1/oxide/N500_seed2/train_alignn_from_scratch/prediction_results_test_set.csv,ba068793d43384b03bd9e172de6d7aa11f74760ffc9c10a0941d4f5e9b1fd312,results/protocol_1/oxide/N500_seed2/train_alignn_from_scratch/history_train.json,57573bc2a049515126e72de385d0496f3d0252b19aa33d0d34b39b62d98042b1,results/protocol_1/oxide/N500_seed2/train_alignn_from_scratch/history_val.json,b994b6a7b533787f364569c5197fad319349d4046f0ac561fa4e1c9ab1644d31,results/protocol_1/oxide/N500_seed2/train_alignn_from_scratch/summary.json,923e2231c21ca480f973a0835678eabc14c94cf6db21b08511a7c7b168baaebe,True,derived_summary_omits_field,validated
P5-R069,main,1,canonical,from_scratch,oxide,500,3,450,50,1484,50,16,0.0001,0.258114467866529,41,unique_argmin_history_val,0.25814975053072,results/protocol_1/oxide/N500_seed3/train_alignn_from_scratch/prediction_results_test_set.csv,193397bdc429b6b775bbe410947ff935b068676efeb133b01850e91b412acd6f,results/protocol_1/oxide/N500_seed3/train_alignn_from_scratch/history_train.json,69b768e6f734acf93b19455d8726082c4b554ded73045c5024485315825902b8,results/protocol_1/oxide/N500_seed3/train_alignn_from_scratch/history_val.json,e92cbb914d46705127203e830c64ed082c5121fdb611d9c8e8dfaff1c0b0494b,results/protocol_1/oxide/N500_seed3/train_alignn_from_scratch/summary.json,3e2095f18f26fef1fa550c595b1a8a147c6e84e356ecaf3dcdb50dcc8332df2d,True,derived_summary_omits_field,validated
P5-R070,main,1,canonical,from_scratch,oxide,500,4,450,50,1484,50,16,0.0001,0.241532699341636,48,unique_argmin_history_val,0.152549460530281,results/protocol_1/oxide/N500_seed4/train_alignn_from_scratch/prediction_results_test_set.csv,8963a3dd2c8aa3ff14d104ab625b7d39c25bd5b63458e2b47e48164e6704b7a4,results/protocol_1/oxide/N500_seed4/train_alignn_from_scratch/history_train.json,82bd9103ed167bb9936fe2f1bbc9529a849941b9958967ce0b248f49e7b9fdb2,results/protocol_1/oxide/N500_seed4/train_alignn_from_scratch/history_val.json,144ef928ceee0e8946a8327af44e1b001f47b778298b4af787022ef23574c642,results/protocol_1/oxide/N500_seed4/train_alignn_from_scratch/summary.json,51d5a3d6d8b26cf236b252a588988adcfc87664c79b5aacbc8144edd115a3d2e,True,derived_summary_omits_field,validated
P5-R071,main,1,canonical,from_scratch,nitride,50,0,45,5,242,50,16,0.0001,0.684148008042315,35,unique_argmin_history_val,0.41571718454361,results/protocol_1/nitride/N50_seed0/train_alignn_from_scratch/prediction_results_test_set.csv,714637eb254b6fcff562c001b0c8efe2157f8b15a6ec2086cc391de7392a77d5,results/protocol_1/nitride/N50_seed0/train_alignn_from_scratch/history_train.json,6ae14426ef520816ae35805ca5815d59e185ad50664725b3d804caf626275800,results/protocol_1/nitride/N50_seed0/train_alignn_from_scratch/history_val.json,7f93726c43fa5270267609e5f5887e163ffb87c11e1bcd0b3731b7c59370bce7,results/protocol_1/nitride/N50_seed0/train_alignn_from_scratch/summary.json,2ba0d679f5b4db5b155eaea85cc438685ce7380228bc33a8348fa90e3248ae03,True,derived_summary_omits_field,validated
P5-R072,main,1,canonical,from_scratch,nitride,50,1,45,5,242,50,16,0.0001,0.680710015010304,21,unique_argmin_history_val,1.00930345058441,results/protocol_1/nitride/N50_seed1/train_alignn_from_scratch/prediction_results_test_set.csv,facb6d479a32327dbf754c549e8641c99734a66d9bd786679df81140fff004d3,results/protocol_1/nitride/N50_seed1/train_alignn_from_scratch/history_train.json,af9c63bcd17ed5140d000889dedbb85723f9bb937c9b9caaa229f93b981b07e9,results/protocol_1/nitride/N50_seed1/train_alignn_from_scratch/history_val.json,ceb51a26d30d7e229b12de68b5d300c3fe11dbf3661ef03048548902d5a6f241,results/protocol_1/nitride/N50_seed1/train_alignn_from_scratch/summary.json,3ef7ebe5acf2859159f5f06842a1a4064226709b39c5fefcd4bcd9f394c08de0,True,derived_summary_omits_field,validated
P5-R073,main,1,canonical,from_scratch,nitride,50,2,45,5,242,50,16,0.0001,0.680826889997548,15,unique_argmin_history_val,0.612668037414551,results/protocol_1/nitride/N50_seed2/train_alignn_from_scratch/prediction_results_test_set.csv,d502981de623e799a8403ad156c426ee0c6e2edf7552aa74f322f9e9d0a62244,results/protocol_1/nitride/N50_seed2/train_alignn_from_scratch/history_train.json,6b490b7beeab1d54a7e09d879b76d1ef47c0817200821490ea2006ca9001298b,results/protocol_1/nitride/N50_seed2/train_alignn_from_scratch/history_val.json,c64b2101f6eb8b0a625d4fa26f3f786d4eb1b4f4830672795af361349bbe7ac1,results/protocol_1/nitride/N50_seed2/train_alignn_from_scratch/summary.json,c8935f6ad35c4a0cffe14e77a5b1f4fcf569b23b97750235b922362def9b0bd2,True,derived_summary_omits_field,validated
P5-R074,main,1,canonical,from_scratch,nitride,50,3,45,5,242,50,16,0.0001,0.719412945895956,23,unique_argmin_history_val,0.30869448184967,results/protocol_1/nitride/N50_seed3/train_alignn_from_scratch/prediction_results_test_set.csv,f117b82833333dc3bc7df529cfb3f9458082f50d8307d0c5698d022f33e12c2d,results/protocol_1/nitride/N50_seed3/train_alignn_from_scratch/history_train.json,3946b611ceddf5f540cd2b06b4413fc32bb6a2e867ca2a968b01e176aba0516a,results/protocol_1/nitride/N50_seed3/train_alignn_from_scratch/history_val.json,fd389d9aba674ee5c91303dfa5ce2506a3247630261011f306cd903383d21745,results/protocol_1/nitride/N50_seed3/train_alignn_from_scratch/summary.json,5852092ea5a48c3da9a7f7e388305687889f80fa9cafecb4c1340a2e5fbfd946,True,derived_summary_omits_field,validated
P5-R075,main,1,canonical,from_scratch,nitride,50,4,45,5,242,50,16,0.0001,0.692074953693866,18,unique_argmin_history_val,1.17078769207001,results/protocol_1/nitride/N50_seed4/train_alignn_from_scratch/prediction_results_test_set.csv,551229f6f68799ca77fc32cd7aae2e399b5c0fdf8b71e1c2774c19670bebab2c,results/protocol_1/nitride/N50_seed4/train_alignn_from_scratch/history_train.json,bb01380661e46f1adabdcc3b041567c03660b070d48d332e738e514ec9a889aa,results/protocol_1/nitride/N50_seed4/train_alignn_from_scratch/history_val.json,3117fadf7a90d6ce8ee8a14cc2f8036aa6443b8ddb51ffd74a5b528e66bd03bd,results/protocol_1/nitride/N50_seed4/train_alignn_from_scratch/summary.json,6c78c676cea11262966c2f6cb0ea68765328056cf749e287eb78a628a4a489d7,True,derived_summary_omits_field,validated
P5-R076,main,1,canonical,from_scratch,nitride,500,0,450,50,242,50,16,0.0001,0.358262852319201,38,unique_argmin_history_val,0.413251131772995,results/protocol_1/nitride/N500_seed0/train_alignn_from_scratch/prediction_results_test_set.csv,8e75e3744fd4f0826033075c25b5721fd77dfdf7229222ffe845e1023dfc6d7c,results/protocol_1/nitride/N500_seed0/train_alignn_from_scratch/history_train.json,7e0992a7bda916e477a5617196eb3f3fa51a3491e48ee23cd663aa81bf2063bb,results/protocol_1/nitride/N500_seed0/train_alignn_from_scratch/history_val.json,402ac48f4856515efa327f67c5ec88af18d9f304a8d91eb4ba207de14d0975f8,results/protocol_1/nitride/N500_seed0/train_alignn_from_scratch/summary.json,872c283c9d5db3caa020285069bed4fd27bfc25978167120765afbfdcb87ca4d,True,derived_summary_omits_field,validated
P5-R077,main,1,canonical,from_scratch,nitride,500,1,450,50,242,50,16,0.0001,0.385055776092816,49,unique_argmin_history_val,0.41039352864027,results/protocol_1/nitride/N500_seed1/train_alignn_from_scratch/prediction_results_test_set.csv,72c0c13864adf67cfd316630f763581645f73762413da0abf6e6309e1c3b88da,results/protocol_1/nitride/N500_seed1/train_alignn_from_scratch/history_train.json,95ec330205aa7c2ea53d5dcd9a38ee6d6f5dfacdb52073ce5c9e528582933a2a,results/protocol_1/nitride/N500_seed1/train_alignn_from_scratch/history_val.json,4cbfaa64ac7f21261533e447060915ff0572ef9764bcc96e6d68468ee2a6534a,results/protocol_1/nitride/N500_seed1/train_alignn_from_scratch/summary.json,b131210fa8395f00c0c725612eb33835e54a2ace355557c40190667832431aff,True,derived_summary_omits_field,validated
P5-R078,main,1,canonical,from_scratch,nitride,500,2,450,50,242,50,16,0.0001,0.394796791471048,45,unique_argmin_history_val,0.246044564992189,results/protocol_1/nitride/N500_seed2/train_alignn_from_scratch/prediction_results_test_set.csv,849d2cd59d789ba1b3351a62db2e4974e033a21a09493b898ef72b9f4fafd81e,results/protocol_1/nitride/N500_seed2/train_alignn_from_scratch/history_train.json,3e4843216fc3fc2df40f7347905a709fcb53b6e34b3657ea5baec79b09b95011,results/protocol_1/nitride/N500_seed2/train_alignn_from_scratch/history_val.json,364da9eca23e9f9788d2df28100106c9234904e5a5b6b97c063b496b2d7ba6ad,results/protocol_1/nitride/N500_seed2/train_alignn_from_scratch/summary.json,34400cbb940dcd026515bc0960c5693f587c48a061f31aaca1fc370bf59c04b5,True,derived_summary_omits_field,validated
P5-R079,main,1,canonical,from_scratch,nitride,500,3,450,50,242,50,16,0.0001,0.335300476621251,35,unique_argmin_history_val,0.330699330195785,results/protocol_1/nitride/N500_seed3/train_alignn_from_scratch/prediction_results_test_set.csv,6d09b1357684e603e5fa81b20c581795653a2afdf510f6c9fbff93c3ce278bbf,results/protocol_1/nitride/N500_seed3/train_alignn_from_scratch/history_train.json,72d5d0c64952eaaa9809570bf273833004eb57d572b213ee4e6f677e909616d1,results/protocol_1/nitride/N500_seed3/train_alignn_from_scratch/history_val.json,4a8bf6a220771346d04fdda8c62d0ab9c468b23ec14be4f61c68b4f9919595ba,results/protocol_1/nitride/N500_seed3/train_alignn_from_scratch/summary.json,4972b2f4c5d92501ff5b3dc493310835cc009a4c1ac157f28d0f1d97ca7792c9,True,derived_summary_omits_field,validated
P5-R080,main,1,canonical,from_scratch,nitride,500,4,450,50,242,50,16,0.0001,0.367954186240811,29,unique_argmin_history_val,0.35537776350975,results/protocol_1/nitride/N500_seed4/train_alignn_from_scratch/prediction_results_test_set.csv,0f48c412df247369207e82eef39de997e9e6f18072e5bc758990de07eff78c8b,results/protocol_1/nitride/N500_seed4/train_alignn_from_scratch/history_train.json,fae5c97b8f42fdedb57f0e9ed3989fc378feb52420f1869fe3d89d620fdd0caa,results/protocol_1/nitride/N500_seed4/train_alignn_from_scratch/history_val.json,1545b754860934fa866ca08ccb5084d6a6a87217ba28418743afbdb6a1e3a614,results/protocol_1/nitride/N500_seed4/train_alignn_from_scratch/summary.json,b20dfc3f3a1a43fd4b1a30744cad5039277b7da4006e887055cb1b0ee77ba4d3,True,derived_summary_omits_field,validated
P5-R081,main,2,robustness,fine_tune,oxide,10,0,5,5,1484,300,64,0.001,0.0384842780783629,1,unique_argmin_history_val,0.018080210313201,results/protocol_2/oxide/N10_seed0/finetune_last2/prediction_results_test_set.csv,968cedff8f432663d4d53e660dbee748c012cb7fd419c773121f9b161b7d401a,results/protocol_2/oxide/N10_seed0/finetune_last2/history_train.json,f723b90206e39905770411951d8d1387177ce41545a9968cc6c8a8618a196d6d,results/protocol_2/oxide/N10_seed0/finetune_last2/history_val.json,6450fc4b6f74c6fdaeb57cd5de4c55198025e51ed8395d5c9014216fbd5e4556,results/protocol_2/oxide/N10_seed0/finetune_last2/summary.json,8fb8ed87cd87147e61a5a07386cf72fba3067cda061006d2c77c90662a91ddf4,True,summary_match,validated
P5-R082,main,2,robustness,fine_tune,oxide,10,1,5,5,1484,300,64,0.001,0.041560297928069,22,unique_argmin_history_val,0.0150034548714757,results/protocol_2/oxide/N10_seed1/finetune_last2/prediction_results_test_set.csv,4c50ebe5641f669931b7aa1c54cfad38d8273d88eef74c0b6fa838e333f8e0b6,results/protocol_2/oxide/N10_seed1/finetune_last2/history_train.json,01ca40e3c41326a439b7ab192a1c125ae9e48a98849bf8c38bc214351e26a44e,results/protocol_2/oxide/N10_seed1/finetune_last2/history_val.json,01abd7c98cdf155c06841e4795ef2aa4faa9281dfa28a2e9c7191553c97412f5,results/protocol_2/oxide/N10_seed1/finetune_last2/summary.json,98a76921e496ae200204bf46df53fd77271a56fc0e9374e832ea3c6151f24ec6,True,summary_match,validated
P5-R083,main,2,robustness,fine_tune,oxide,10,2,5,5,1484,300,64,0.001,0.0343540248489622,1,unique_argmin_history_val,0.00618045357987285,results/protocol_2/oxide/N10_seed2/finetune_last2/prediction_results_test_set.csv,45107d74abe837298bf59c9bd63eacd7de6a399a44b026efee17674937017a98,results/protocol_2/oxide/N10_seed2/finetune_last2/history_train.json,b752dc56647cc3ce0ebdffeca55c50072fdb36da6f2918b3b80c567128b3df41,results/protocol_2/oxide/N10_seed2/finetune_last2/history_val.json,09dd9a9766f07538c5269f0447a835d3b574a954d196ac37c2c5a73f135ede3d,results/protocol_2/oxide/N10_seed2/finetune_last2/summary.json,9b189d7027beb9a23b0956bd91941a5c362d787d1c0577bf86a52c8a92e0cd6d,True,summary_match,validated
P5-R084,main,2,robustness,fine_tune,oxide,10,3,5,5,1484,300,64,0.001,0.0351083359348141,1,unique_argmin_history_val,0.0177441127598286,results/protocol_2/oxide/N10_seed3/finetune_last2/prediction_results_test_set.csv,4a8745673f087fa2d61fff28eb57eff70e63637e808aa8f380ae9d301210d654,results/protocol_2/oxide/N10_seed3/finetune_last2/history_train.json,32e8b27c1e9a0239750d82330e3edc9a80c9076d5391dcd3536f8eda508729bc,results/protocol_2/oxide/N10_seed3/finetune_last2/history_val.json,503f88f1d9d4a8e31bb8eb1c5742a8d81bc58d96da12f082cdc542451abb2f42,results/protocol_2/oxide/N10_seed3/finetune_last2/summary.json,68f6227601141dc1bbd976e4cf4a762c3bf57f9e108554d58fef219328278d38,True,summary_match,validated
P5-R085,main,2,robustness,fine_tune,oxide,10,4,5,5,1484,300,64,0.001,0.0343189958438737,1,unique_argmin_history_val,0.0298601631075144,results/protocol_2/oxide/N10_seed4/finetune_last2/prediction_results_test_set.csv,8583e0101c06263b7f38439b3d754b731a6a80ec8b0425967ba028ca832a2589,results/protocol_2/oxide/N10_seed4/finetune_last2/history_train.json,376c560e3efd9cd15a38e257093ba04522d545814b18b284b8b2f241d6cf860b,results/protocol_2/oxide/N10_seed4/finetune_last2/history_val.json,42b143c80fc5a4cf476389a5c252578b26d7ba0c63f3bfe98cd0ecc08098d5b6,results/protocol_2/oxide/N10_seed4/finetune_last2/summary.json,d2cb983e2f0521879a8fc88726c7b284f2b109ae264a1c299204ccded8d2be54,True,summary_match,validated
P5-R086,main,2,robustness,fine_tune,oxide,50,0,45,5,1484,300,64,0.001,0.0357711621573649,1,unique_argmin_history_val,0.0104741333052516,results/protocol_2/oxide/N50_seed0/finetune_last2/prediction_results_test_set.csv,be2886db9001417902ee79e13310f43405c7bfa8336ded0b27575db6221d9e26,results/protocol_2/oxide/N50_seed0/finetune_last2/history_train.json,4a62d1fcb4e5185d2295f847553506387100830a090667db2100703f2fb8c483,results/protocol_2/oxide/N50_seed0/finetune_last2/history_val.json,fe18225ce1d1c25f39d9e3f97c48b6d1f9af15a987b34e04afb89dd1bb28bc99,results/protocol_2/oxide/N50_seed0/finetune_last2/summary.json,fa70147e93b3d244d34576d708bfbef591f71d15e833cfe89579ed7f34a871b0,True,summary_match,validated
P5-R087,main,2,robustness,fine_tune,oxide,50,1,45,5,1484,300,64,0.001,0.0387000157116571,19,unique_argmin_history_val,0.0111284619197249,results/protocol_2/oxide/N50_seed1/finetune_last2/prediction_results_test_set.csv,9bb524d441af9229ea29b34e8d6aeb01907cf6d17f09797927f00209c13833fe,results/protocol_2/oxide/N50_seed1/finetune_last2/history_train.json,4f8e6305d2177e85299770427180c11b6802fd9d4983301e09926eb5ebe0f46e,results/protocol_2/oxide/N50_seed1/finetune_last2/history_val.json,0822cabc53db6dc21542b76035341181495823264813229feb70ff562bcb96d9,results/protocol_2/oxide/N50_seed1/finetune_last2/summary.json,1393b61b07df4009219ed630c45c353f31c0834767aad9fd321982130bc0135c,True,summary_match,validated
P5-R088,main,2,robustness,fine_tune,oxide,50,2,45,5,1484,300,64,0.001,0.03655870014132,17,unique_argmin_history_val,0.00721068400889635,results/protocol_2/oxide/N50_seed2/finetune_last2/prediction_results_test_set.csv,0f45c05652fcbe3292156eea9e2dd7cae0270f15923a37f9d828b2a5378ff309,results/protocol_2/oxide/N50_seed2/finetune_last2/history_train.json,14e28fadbae5c0ca29636f45f7a9022c659848942d8301543f950b501352c858,results/protocol_2/oxide/N50_seed2/finetune_last2/history_val.json,6e815e5651ac59c8d25accb46bef761278e4fdf23634290ffc22301c1f1db5d4,results/protocol_2/oxide/N50_seed2/finetune_last2/summary.json,3b423d513ac8de9bdc2f9b413c28245631f479a66e3db83f57df295719ae361e,True,summary_match,validated
P5-R089,main,2,robustness,fine_tune,oxide,50,3,45,5,1484,300,64,0.001,0.0354948534071383,1,unique_argmin_history_val,0.0187849756330252,results/protocol_2/oxide/N50_seed3/finetune_last2/prediction_results_test_set.csv,e96026360f2e4088193eacd7380fdca77bf618de12a294c0a7ab04bd8d2a52ae,results/protocol_2/oxide/N50_seed3/finetune_last2/history_train.json,0d3c9fa882f3aded508062107b69924af9611b68ddc5653a501f69157fe2711f,results/protocol_2/oxide/N50_seed3/finetune_last2/history_val.json,5341a6a34bcc44d01f02d6772911ed3f1a8cb5d5d33cef005a726ec0a1ef53e3,results/protocol_2/oxide/N50_seed3/finetune_last2/summary.json,58651abde3307a2fbe8ecdcb74a7a3fce86a943855554384b53cf313efa17dd5,True,summary_match,validated
P5-R090,main,2,robustness,fine_tune,oxide,50,4,45,5,1484,300,64,0.001,0.0351470751859526,1,unique_argmin_history_val,0.0305444244295359,results/protocol_2/oxide/N50_seed4/finetune_last2/prediction_results_test_set.csv,0bcdac6543f405619e7f520dd17ae89d381c7ebd04da0446a2143e4580633283,results/protocol_2/oxide/N50_seed4/finetune_last2/history_train.json,c4548d434384482873f275615537c878181b20bca187ac2b1b61f18e0ce9a79c,results/protocol_2/oxide/N50_seed4/finetune_last2/history_val.json,199ba46dbeed351553e845c6b665b5d62a75edc4f3d51f432b5e31621c7bddc7,results/protocol_2/oxide/N50_seed4/finetune_last2/summary.json,10a7379c2a35f7c6cb99fdffdbef343f18a377b5948a0c9089b316444584fb7e,True,summary_match,validated
P5-R091,main,2,robustness,fine_tune,oxide,100,0,90,10,1484,300,64,0.001,0.036476792690609,31,unique_argmin_history_val,0.0133261205628514,results/protocol_2/oxide/N100_seed0/finetune_last2/prediction_results_test_set.csv,7774a2764ed38ed3491fac0671b5e32fd55044729ee9c7f3063caf75293fface,results/protocol_2/oxide/N100_seed0/finetune_last2/history_train.json,8f164edcf261be18585d57c8850c8f3959fc75715ceaf599d9356523190f0f5b,results/protocol_2/oxide/N100_seed0/finetune_last2/history_val.json,d4df1d8a550fd5c465e646e02dccf126d9187390cb6f7f369a2113d114670d55,results/protocol_2/oxide/N100_seed0/finetune_last2/summary.json,b4da8230d71a21f7bb76da06d2c552fc120102e57cfa71df8bdd8c67cb5caed2,True,summary_match,validated
P5-R092,main,2,robustness,fine_tune,oxide,100,1,90,10,1484,300,64,0.001,0.041200398156988,76,unique_argmin_history_val,0.0117865446954966,results/protocol_2/oxide/N100_seed1/finetune_last2/prediction_results_test_set.csv,506975c9780c14c0a53491b31890c677e45f32a936155ceb4351389a07610d08,results/protocol_2/oxide/N100_seed1/finetune_last2/history_train.json,5b120d67770454b55f1e219946601102e01f395ba8718cf89925626a4c7cd999,results/protocol_2/oxide/N100_seed1/finetune_last2/history_val.json,34c91ed43b1d746c95e2b656e1cc4b3827215fdd65f4e2536d4285d1a626615d,results/protocol_2/oxide/N100_seed1/finetune_last2/summary.json,7062998bda5d943beb8e35d418ff002708c6a729968475a13296b1b6f1e64734,True,summary_match,validated
P5-R093,main,2,robustness,fine_tune,oxide,100,2,90,10,1484,300,64,0.001,0.0375438914579374,48,unique_argmin_history_val,0.00603310484439135,results/protocol_2/oxide/N100_seed2/finetune_last2/prediction_results_test_set.csv,899f8a6354bb10af09e2193f7c6a01525ef1560bfc4b4305828711a649304388,results/protocol_2/oxide/N100_seed2/finetune_last2/history_train.json,5022419129ec20d51a1ee333cacb50b1eb903605f854814e05c57db04d1af897,results/protocol_2/oxide/N100_seed2/finetune_last2/history_val.json,60227e36983e1620abf00d6467bb6160201e73e3e622393b75cb143c22a693fb,results/protocol_2/oxide/N100_seed2/finetune_last2/summary.json,b53275b53afa03284e29882caba946440934903b51e2ae480df54ada15198b15,True,summary_match,validated
P5-R094,main,2,robustness,fine_tune,oxide,100,3,90,10,1484,300,64,0.001,0.0362959409195671,30,unique_argmin_history_val,0.0140486406162381,results/protocol_2/oxide/N100_seed3/finetune_last2/prediction_results_test_set.csv,74e0079fa6deba762856fa630c2537a50d4b01de2a60fae71b55b06f08ef99cc,results/protocol_2/oxide/N100_seed3/finetune_last2/history_train.json,8ff7d158dcbabc2036355fab04348a36321f1c44f3462fc87a604d02cae4c0fe,results/protocol_2/oxide/N100_seed3/finetune_last2/history_val.json,d1cfe480631d7760a9c46f52bdaa2d34b47d96f496dfc22a8072721106b27541,results/protocol_2/oxide/N100_seed3/finetune_last2/summary.json,3001fda6ecc5d92e568b5d91e2073de222807a7383a0fb82cea9851eced42a8b,True,summary_match,validated
P5-R095,main,2,robustness,fine_tune,oxide,100,4,90,10,1484,300,64,0.001,0.0385644980199507,1,unique_argmin_history_val,0.0254108905792236,results/protocol_2/oxide/N100_seed4/finetune_last2/prediction_results_test_set.csv,ea9048c28440922739cbcb011cc518e46c57db08250b59fb072edeee8e3a6af9,results/protocol_2/oxide/N100_seed4/finetune_last2/history_train.json,916d1927ca8755612eb29b6b6d758922602db002c06ed670748079bfd087e49b,results/protocol_2/oxide/N100_seed4/finetune_last2/history_val.json,324179cff7e147a46877851719db2b096064963b74f7366a5d298db6e65cbb37,results/protocol_2/oxide/N100_seed4/finetune_last2/summary.json,6270eb2df10db43f88bcf4a3827afbfc8d6ed677aca170e79799752f0fa447a9,True,summary_match,validated
P5-R096,main,2,robustness,fine_tune,oxide,200,0,180,20,1484,300,64,0.001,0.0364214435448516,41,unique_argmin_history_val,0.0119795799255371,results/protocol_2/oxide/N200_seed0/finetune_last2/prediction_results_test_set.csv,8a02b989232acc730d1dd48cc6f28d6a33b6abe106e61ea6860ccfe3673c38d1,results/protocol_2/oxide/N200_seed0/finetune_last2/history_train.json,7cb211b3d0a8c8b38502b3847bce56d200acca88de261ec8718743f05f420426,results/protocol_2/oxide/N200_seed0/finetune_last2/history_val.json,b5b4fa29d5c1a9b0adfbfd0ff9d934b7e58d176a9ab139a3900ed8a7b89f97ba,results/protocol_2/oxide/N200_seed0/finetune_last2/summary.json,836555de0529f49d54004ac0d285999cd2dd5d7d6c39531cf7615b8daeafeb03,True,summary_match,validated
P5-R097,main,2,robustness,fine_tune,oxide,200,1,180,20,1484,300,64,0.001,0.0361491019350873,29,unique_argmin_history_val,0.00696120550855994,results/protocol_2/oxide/N200_seed1/finetune_last2/prediction_results_test_set.csv,240f65b4288adb8498bc9caec969d6a5277df864a2ff0bf40b126ab5d66cde6e,results/protocol_2/oxide/N200_seed1/finetune_last2/history_train.json,aa3a038b9ca0d908bdc1b22ae60ae409858e8eeb352a2ea1385debb20d4d5ed4,results/protocol_2/oxide/N200_seed1/finetune_last2/history_val.json,ed3b66f3115f0bc2ad06f757d2d7cd72ade3e89ac513e187ab73034bd9fc3d18,results/protocol_2/oxide/N200_seed1/finetune_last2/summary.json,97fadb0054cffa1828ebb12ada7a91398f20fdc3e8202df97489a6c29cfe2eb8,True,summary_match,validated
P5-R098,main,2,robustness,fine_tune,oxide,200,2,180,20,1484,300,64,0.001,0.0360343408705905,40,unique_argmin_history_val,0.00657012779265642,results/protocol_2/oxide/N200_seed2/finetune_last2/prediction_results_test_set.csv,7aff9cd8d24f441c0e8f5ce543d5e0ffc03b57bd748660908f96aaa15843776a,results/protocol_2/oxide/N200_seed2/finetune_last2/history_train.json,404bff6c2c012d5bf49f92bf88713f1cf61f783ffed28eba50b4c8b2fec3b544,results/protocol_2/oxide/N200_seed2/finetune_last2/history_val.json,ae9a7e7356086f101ebcb3ca11a49ed24873af135016097f43fd2507a69a622c,results/protocol_2/oxide/N200_seed2/finetune_last2/summary.json,454b5b0a7862f77d691f5c8e17bd01b6c1293e236a5ca48eac554cd517077191,True,summary_match,validated
